emotion,tweet_unicode_emojis
4,It's the best..no real ONE meaning..punctuation makes it different! i.e. Booga?  BOOGA!   Booga!   BOOGA?! U+1F633
4," that's right girl  (Asï¿½ es chica , toda la noche) U+1F606"
0,GGGRRRR  bored of all this now! / Russell Brand is good U+1F606
0,- That sucks monkey tits  Are you sure it wasn't your CD player being gayy ? Lol U+1F606
4,L&ampU+1F609 is a world of it's own.  I used to work there too.  Are you an RN?  have a great day
0,My Prowl /wants/ to interact with the cannon prowler[for the lulz U+1F606] but  I dont think that players that active?
4,"Waking up at mid-day, when you thought you'd woken up at 5 isn't too shabby. U+1F633 "
4,Yay! Got new BG or my cheer group  Iam next to last on the farthest left U+1F606
4,hahaha U+1F606 ok U+1F606 we'll have to wait ï¿½ntil vacations
4,finally summer is here  good to be chilling out! U+1F606 WHAT TIME IS IT? SUMMA TIME! at long last = FREEEEEEEEEEEEEEEDOM!!!!!!!!!!
4,hahah  i also laugh at my own jokes  TiMMEEEHH! that just cracked me up again irl. LMAO xDDU+2764 U+FE0F
0," haha, yeah i'd love to move to USA !  new neighbours for Zac Efron U+1F606 where I live, it's boring as well "
0,"The gods of C hate me   I'm reading my data but ALL of my XYZ data is coming up XU+1F62E, YU+1F62E, Z=-1.998207 But it can't be true!!! "
4,"chillen at the crib, finna go to sleep here soon. tomorrow mornin gettin blazed b4 school  cant wait 2 c my bby tomorrowU+2764 U+FE0F i love carleigh"
4,Mooi  You'll never walk alone U+1F606
0,soo i got my tragus(liddol part of ear) pierced the same day as my tatttoo &amp; man that shit still hurts  my tattoo is gooodU+2764 U+FE0F
0,that's why I wanted to come U+1F606.  But I just did AnimeNEXT and can't afford it
4,Good morning!  Usual comic work for me when I'm not helping my 2 year old build a tent in the living room. U+1F606
4,lmfao.  i love youU+2764 U+FE0F
4,wuuuuuuuhu . auftritt is gut glaufn    it was funny and crazyyyyyyyyyyy U+1F606 show whatï¿½ you got baby ! <3
4,Preparing D&ampU+1F609... Too many ideas
4," Same.  a girl asked nate if they'd be back soon and i think he said 'fuck yeah.' U+1F606 Nathan told me he loved me, &amp; i went DD"
0,"Morning. All hayfevery today  not good, I have a singing exam in 4 hours U+1F633 help D':"
4,omg i LOVE jared padalecki U+1F606 supernatural is coming back  on soon
4,Perfect! Thank you.  <3U+2764 U+FE0F
0," well then, I frown upon them! and i never got the invite  or i would have. what's your new sn thing? i'll add you now U+1F606"
0,Just woke up. My teeth hurt  1.9.09|ilyU+2764 U+FE0F
4,LMFAO I said pea green pants! U+1F606 I saw a picture of someone in pants like that and was terrified.
4,signing back on jacob's myspace! U+1F606 got bored! ahaha. annies 'ex' boyfriend.
4,Thank god it's over U+1F606 So I can go back to being the little Crï¿½e-head U+1F606 Yay
4," You can some split this cheese stick wit me  [In other news, your new pic is hella cute! U+1F606]"
0,U+1F606 that is the problem isn't it? I won't have the excuse of being a moody teenager anymore
4,"Aah~ that feels good! Anyway, I had another great sleep quality last nite, YAY! U+1F606 Good things are coming my way   "
0,is soo bored dunno wa to do U+1F606 sunday is a bloody boring day
0,waiting for kde linux to reinstall all the files i lost when i had to reinstall U+1F61D for stinkin at&amp;t dsl config
4,Haha okay!  Cant wait to see my Amber  she texted me at 10 to 1am this morning saying 'Wake up.. bitch. I love you' U+1F606 LOL
4,LOVES it! I turned round now and she was sitting behind me all  Asked what she wanted and she took me to the candy can U+1F606
0,ok done with bloodwoork it hurt  [[hisU+2764 U+FE0F]]
4,"I'm gonna try and sleep now  it's 3:07, and i'm kinda tired this time. My wonderful bed is waiting for me. Sick, strep throat :/. NightU+2764 U+FE0F"
4,but im so use to being short!! i hate walking next to people who are way shorter than me U+1F606 its not normal
4,oh okay  dedication there huh? U+1F606
4,And  Haha I Would Do The Same Thing Tina  I Actually Do! I'll reply to my friend when shes over haha Mrs.CJBaranU+2764 U+FE0F
4,"what a long, good day  Can't get over that I'm having a boy...My little manU+2764 U+FE0F"
4,i thought you were already sleeping   U+1F61D
4,Love your Vlog. 50/50 chance lmao! Would love to see Cpt. hand out tattoos U+1F606. You are amazing ... but you already knew that
4,"   He he!  No chance.  Tried it, hated it.  Will stick with U+1F61D.....probably "
0,alone  mall was ok.giving creepy old guys a ride home with courtney was fun U+1F606 waiting for cindy to get here.bush gardens in the morning(:
0," yeah, but so far away! and I am so sian to study.  WAH YOU GOING TO BUY FOOD. U+1F633 I thought you had food at home!"
4,Everything revolves around THAT man! U+1F606 His big hands have driven you crazy
4,Read slash  kept me busy for the whooooole night U+1F606
0,I knowU+1F62E
4,i cant get over that fighting video U+1F606 he's so brave  my duracell bunny
0," nope, did it on my Windows U+1F61D. Very long and draining process though "
4,Music of course.. U+1F606 and babysitting Johnny boy.. what bout u? Yeah as far as I know i'm still going!
4,At eight o'clock skirt I the house!! to me ' s goes completely okay and which you make so? i feel tired  U+1F606
0," That's just one of my walls, what it used to be U+1F606 I moved rooms now "
0,I'm sowwie. I just wanted to make sure I won the comp. U+1F606
4,thinking about going country next year &quotU+1F609 i think i just might do it tooo! lol. redneck yawww
4," yeaa imaa record it . U+1F606 or have jazmine . U+1F61D  i want you , jazmine &amp; krystle for pe . "
0,Sweaty palms. perfect touch.  needs to fuck . Ha ha jk -DottieU+2764 U+FE0F
4," Yes,he has tattoed even finger! U+1F606 But you have plenty time to get all them too xDDD LOL.. and he wears crazy caps "
0,felling sooo sick!!!      i cant wait for the dance!!! burhanU+2764 U+FE0F
0,watching newport harbor marathonU+2764 U+FE0F stilll siiick
0,oioioi I've good a big headache.... not even in the mood of dancin..hold up! OMG it must be bad! U+1F606 yeah it is
0,"Sager 5760 artifacting. Need to clean it out. Tempted to install a 500gb HD, as well. Not looking forward to the resulting U+1F61D reinstall "
4," U+1F606 true, im awesome! sauce. how about you "
0,ewwww I just did 'U+1F606' instead of 'U+1F606' by accident
0,she did just come out of no where. Kinda freaky she was like BAM there U+1F606 She better not
0,sigh nooooooooooooo   I have tried but everything was too fast for me U+1F606
0,"lying in bed, missing my boytoy  iloveyou gilesU+2764 U+FE0F"
0,was wondering why scaled images in ff/linux were fugly compared to #U+1F61D or #osx turns out to be cos of:
4," Could it be that your cold is contagious via twitter? Ain't been ill for the last 5 years and now I am U+1F606 Get well soon, Tom "
0,Otay  CalvinU+2764 U+FE0F
0,Wish there was a  in Soho! Starbucks doesn't do the trick (plus I LOVE D&ampU+1F609)
0,I miss U+1F61D  Unfortunately I bought the early vista systems n everyone keeps telling me that I can't go back to U+1F61D in them
4,Expecting nothing less than greatness from a great God! Psalm 5U+1F63A. Happy Friday!
0,i remember that bee U+1F606 and you're thirsty bc you're all the way in az when you should be in ca w/ us!
4,i would call herU+2764 U+FE0F but she is sleeping. and she needs her rest  ily andrea!
4," I imagine  I spent the day home, installing VMWare Fusion, Win U+1F61D SP3, Windows Live Writer and only went out for dinner. Brrr"
4,flipaandoo pille a mi madre cantando we break the down ! U+1F606 y tu amorcin??
4,Sitting in 4th hour... Thinking bout someone U+1F606. ONLY 2MORE WEEKS  AHHHH  im soooo exited!! :]]]]]]
4,HAVE FUN DEMI  &amp; Take care.  -GBY- ilyU+2764 U+FE0F
4,If A&ampU+1F609 won over ST this weekend it's becuz of trekkie diehards already saw it!
0,I had amazing time house it was awsome (: I miss you already  HAHAHAU+2764 U+FE0F
4," No idea!  Probably. Actually, yeah, I know there's at least one Zelenka. I looked for him U+1F606"
4,It's not written by me though U+1F606 Oddly I thought I put in &quot;by someone&quot; lol. I agree that it's nicely written too
4,Absolutely not! I'm actually very excited to see what you come up with U+1F63A You're amazing~
0,"I would like a Giant Twist Freedom U+1F629 electric bike, but they don't sell them in Australia "
0,Half a day at school. Gonna miss all of you. ilyU+2764 U+FE0F Also going 2 cry....
4,heyyyy  you are radical U+1F606
4,I HAS POCKET WATCH NAO  All I need now is a waste-coat U+1F606
0,learning how to use twitter U+1F633 such a techie nube  lolz
0,"this is sad  how come my pagination doesn't show up? U+1F633 i tried using other themes, don't work either!"
4,LIKE WHY ARE YOU GOING TO THE JUNGLE?  PLZ REPLY...OMG STEPH TALKED TO ME AND IM A NOBODY LOVE YOU HEIDIU+2764 U+FE0F
4,"Hey, It's been awhile  i like changes &amp; this year definitely changed me &amp; my surroundings a lot. I'm lovin lifeU+2764 U+FE0F"
0,allahares le u spent how much? 300? U+1F606 i was on a budget and the only things i liked alot wer those shoes
4," Caramel or Maple? =p~ it's night over here, but im craving for breakfaaaast! U+1F606 your fault "
4,"Well Jared joined Twitter? And here I thought everybody was here already U+1F606 Well, hello  !! "
4,naww dnt regrett [ and regret trying to incorperate our fans into our work.....] U+1F606 yous are greatt  dnt feel bad
0,"well i was trying leopard U+1F61D theme from  .. but today i have to uninstall it, it is nice but have too many bugs "
0,: I'd never seen that! I'm still missing a bunch because I can't get all the characters together as easy as you acn in DW5U+1F62C
4,asks yerr digits ?  wala aqong mkatext e. U+1F606
0,U+1F61D i ate it all sorry >.< they don't ever give enough chocolate to satisfy me  haha
0,I fell asleep till 7  Then I went and saw Transformers and it is amazing  U+1F606
4,:OU+1F62EU+1F62E can you give me the guitar chods to those songs at school ? i did giutar last term
4,received a surpise beeeeeautiFUL rose from my loveU+2764 U+FE0F  coolbeans!
0,"Woah, Eyeshield 21 is ending? I've only read the first 3 volumes (so only 34 left to go... U+1F606), but it still feels like a Big Thing. "
4,i knooow  its the pizza girl episode U+1F606 <3
0,Goin into the lincon tunnel bye nyc hello jersey/upstate ny  <Fob is my lifeU+2764 U+FE0F>
0," I kno, right?!? It was like a childhood dream come true!!! U+1F606 but i already left  rofl"
0,happpy padreee dayy U+1F606 but my daddy has work:-/ &amp;&amp; im goin upstate for a baptism so im not guna b woth him all dayy
0,im in quarantine ........ no not really U+1F606  just sick
0,I've still not met Mao  -> she doesn't seem to be using twitter as much either U+1F606
4,oHMAHGAH the concert last night was fricken sweet!! U+1F63A I got Jean Paul from Cash cash to sigh my ticket!!
0,Technology suxs.  why can't we use empty cans and string to talk to each other? Or write letters? Back to the basics!!! Lolz U+1F606
0,psychology! U+1F60E but there's no psychology @ up-lb.
0,LOL I'm bored i'm so mad jonas day is almost over  oh wait ever day is jonas day for me!!!!! U+1F606
4,No D&ampU+1F609 or Firefly GURPS today: will be running HoR L5R instead for some of my favorite gamers!
0,i miss my boyfriendU+2764 U+FE0F
0,sameee miss all the lads!!!!!!!!  only 20 days til i c them again!!! U+1F606 xx
0," I know  Ooh, but I had post from you yesterday (thank you!) U+1F606 so I know what to watch to counter the woe..."
4,getting ready for the drive in with Devon                  ILoveYouSoMuchDevonU+2764 U+FE0F
0,i haven't slept yet...  U+1F635
4,done w/essay...ZZzzzz...going to sleep...listening to MGMTU+2764 U+FE0F
0,6:30 and awake for work  but atleast i got a NEW BAD ASS JOBU+2764 U+FE0F its friday whats going on tonight???
4," yeah, I saw what you douches were doing U+1F606 don't worry, I'd do the same, but w/ random donations to everybody else "
0,63% of trophy wh0ring done  I give up for now U+1F606
4," Drats! I forgot I'm running U+1F61D at the moment LOL! Will install after next WU finishes folding.  Can't wait, though!"
0,summer! hell yeah! U+1F606 gonna miss some people though...
0,Wishing I had $127 SO bad right now.  Me+$127=meeting DemiU+2764 U+FE0F
4,loves the Falling In Love video  Better in High Quality U+1F606
0,its so boring  i need some action U+1F606
4,speedos?! ugh.. me not liking.. U+1F606 but fit guys! oke!  NICE !
4,Yep! I don't know if it's good or bad. Is it helping me to wind down or is it helping me to keep stimulated? Dunno. U+1F633
4," Me too! Think I can lipsync it U+1F606 It's still one of my favourite films, I think. "
4,HAHA Morning Eric  Hmm You Should Eat Pancakees  Yummy <3 Mrs.CJBaranU+2764 U+FE0F
4,Home now! The happiest girl of the world!! I got my McFly UCAP Shirt  Now I'm gonna wear it the whole year eveey day U+1F606
0,"I just slept in til 2... Awesome. U+1F606 Now off to a Erdbeerfest and then more packing. I would call my daddy, but its too early there. "
4,"Woohoooo U+1F606 Slept like 5 hours or so  but had breakfast and Aly and andy just left. Kai, Tiffy and nicki r still sleeping U+1F606 Kickass night"
4,thanksU+2764 U+FE0F and thanks for following me.
4," yes, yes i did! U+1F606 &amp; oh snap that's very fun "
4,"will be at raja's in 1.5 hours, cant wait to kick his ass in fifa!  omg what about chemistry? U+1F606."
0,My friends tell always that I've a big ego... U+1F606.. but I tell only what I think... sorry 4 my english... not good
4," Yea. Examiner likes current news and I feel obligated to post current D&ampU+1F609 news, but I think OSR will get just as much love. "
4,this everyday love- rascal flatts. i LOVE that songU+2764 U+FE0F
0,Mathe is doch gut..  U+1F606
0,5U+1F62E shut down
0,its not talk its REPLY lol and no only tom and harry U+1F606 U+1F606 U+1F606 i think dannys a scared off mii  LOL Xxxxxxxxx
0,is going to sleep  and Pree good i missed the party with the bestie cuz shes like in the drunk tank  massive funny though U+1F606
0," U+1F606, yeah but I broke into my house, I used a ladder...but I broke a few dishes  and I was wearing a skirt......."
0,such a lond day at work. i'm still here  and very tired. Stefani...<U+1F63A
4,LMAO girl your tweet feed is all replies.. just like mine U+1F606 i love it. so glad you like it!! can't wait to see pics
4,"at last, my mom wanted me to skate today.  yipeee.U+1F606"
4,"just say terminator, not as good as 2, better than 1,&ampU+1F609; worth paying for "
4,oh my god  but i'm sad.....I WILL WRITE WITH KELLAN U+1F63A
4,wow tiz almost midnite U+1F633 bedtime for me!! ha gnite gorgeous ppl  *HADtheBESTdayEVER*
4,awh thank you  this is bianca from (its holland not holand sophie U+1F606) holland . You're amazing !Thanks again for the shoutout
4," yea,it was! U+1F606 Even I didn't se one single episode of original,I enjoyed it  And that russian accent was just adorable xDD"
