emotion,tweet
4," well, it's been both heaven and hell I guess  some might think I'm an idiot, taking time off in the winter... O_O"
4,i left you some messages  -alyssaBRUNO<3
4,I'll sooo follow her  xD SHE ROCKS!
4,"Played D&amp;D on the bank holiday - was nice, got many XP  And killed a blob. Actually, two, though the 2nd had tentacles."
4," Aww tom, that made me smile  We love you very much too xD"
4," was that serious?  lol, if only... XD"
4,Hehehe.Friends in higher places huh.  Makan dimana?Jadi inget the last time we went to New Creation.Cant keep eyes open:p
4," , i think u'll like A&amp;D book, it's quite a pg turner . Hope u r havin fun w/twitter!  i'm gettin used to it too!"
4,Have Fun Girl  I'm Jealous! I Miss You Lots! Ahh Push Play Concert Whoooo  Mrs.CJBaran<3
4,I love you moree<3
4,www.habborage.com  Tune in! Jai Ho is currently playing xD
0,I can taste blood in my mouth =.= &amp; i haven't eaten the whole day  i feel like a rotten vegetable xD some birthday it is lols!
4,party tonightt  &amp; got my mcfly cake<3
4,"Did some cleaning, dishes, and laundry ... And now it's almost time for Tigers and Red Wings! Oh My! Big day for the &quot;D&quot;. "
0,oops XD  #BSB #BSB #BSB #BSB #BSB #BSB #BSB #BSB #BSB I really want that pass
0,OH GOD  I need a hug plz<3
4,Your such a good role model Debby. I admire your attitude on life so much  I want to follow in your foot steps<3 Love youu
4," lolwhat at your status. xD Another site to feel obligated to go on, I guess. Sigh. What about your blogger? "
4,"rain already!! D:< gah,.. anyway, today was fun. lost my threeday headache. ADVIL  exp 2007 XD thnx gene. tnt are banned from scotty's ha,"
0,Awwhh!  i hope you feell better<3
0,LOL. wanna know what i dreamed about yesterday? xD i feel naughty just thinking about it. xD
4,Scary o_O but a experience  I hope you got a picture you can show at home
4," ah goodeh  cuz you can get anemia, then it turns to some cancer in your blood omg i re-read the story lol, loving it XD"
4,Pyramid Plunder all the way to 99. The only down side is that it's hard to chat at the same time. Good xp tho
0,just got home from the A's game they lost  but on the plus side i got some good pix of Zito XD
0,the pics of no doubt and paramore never showed  but they freakin rocked in concert. ive never had more fun in my life. girls love you<3
0,&amp; yes joe u r smart &amp; yeah I have to read the story &amp; lunaa Im gnna die  Im listening to eminen<3 its been so long !!
4," lol, maybe. XD But yeah, I still like Captain Kirk and Spock.  I'm on the verge of becoming an Obaniac. ((:"
4,Yay Debby Ryan's bday party!! I Love  Whoop Whoop In&amp;Out after  Mrs.CJBaran<3
0,its not that long..8hrs cos I went asleep around 2:30am cos I was on twitter xD only pete wentz was here
4,Arï¿½ baba! XD Boa noite
4,YO xD hmm nothin much &amp; yourself? havent spoken to you in a while
0,First time waking up so late at my house:o wack dreams!
4,hahahaha her revenge Is gunna be hilario  just imagine her walking into a shop to buy condoms XD
0,I'm Working ! So sad    Enjoy your Saturday na ka XD
0,Still working  boredd... So now dropping the message  Just take a look at my Page ;) Thnkyouu xD
0,omg why are you reading my mind xD well I'm saving money that's the problem
4,... downloading apps for my iPHONE<3 then mimis  shopping tomorrow saw some cute wedges that im buying.. ASAP<3 haha
4,Oooh! Apple are in the trending topics again! xD Yay apple!
0,Its pouring  <Fob is my life<3>
4," Thank you  I liked Joe's clothes' being ripped off and then Kevin screaming, &quot;Who are you!?!&quot; XD"
0,in college waiting to do my maths exam  hope it is easy so i dont fail XD
4,gonna make pancakes  or try to at least.....ill tell you how it turns out....xD
0,is back from southsea  yar got a top Â£6!! thought it said love stinks but it says loved up  lol xD and is watching Home provement
4,(RE:&quot;your joint w/  is crazy!!&quot;) Thx    Hey Trax heard a 49er rear ended you??
4,I finished 3 last night xD read one this morning and reviewing book 4 right now  book 5 is almost done~!!!
0,I just cut up two jumpers :&quot;D haha stupid me oh well my nose hurts too  am gunna bathe it tonight xo
0,oooop XD  #BSB #BSB #BSB #BSB #BSB #BSB #BSB #BSB #BSB I really want that pass
4,yeah. xD were so close already! xD i can talk to u about anything!  i love u gurrl. x3
0,"thinking about morning QQ OP, raised preflop 3510 rainbow flop big pot, I vbet 3 callers. turn 7. I vbet.. river 5, fishy bet, get raised "
0,and now I'm going to install Windows XP on it..
4," I Know Right WTH? xD They Have Already Got  522,806 views On Youtube At Least We Got In The Top 5 "
4," epic.  they better find a solution quick, or demand money back from them, even if they have nothing to do with it. XD"
4,A very talented kid from Norway  Nice the Uk didn't end up last this time (we Spaniards did xD)
0,on my phone? Idt i can  <Fob is my life<3>
0,"fuck life, wish i was wid u babe<3<3 xoxox i miss u ttttttto much "
4,moring to you  this is a nice time to wake up xD
0," poor lene  but now ur eating right? hope your ok, and just call if you need anything<3"
4,hahaha.. i don't even care about the song playing right now. lol  i jst wanna hear david xD
4,huh uhu...i see dead people xD abhalte kann ich dich ned
4," yesh, i know  cus im a smart goober! XD"
4,if only we could.... -.- i'm sooo bored... glad we have our break now..  lata... xD
0,House is too quiet w/o kids here  Will see them tomorrow  Taking sons 2&amp;3 to the Dr :-\ Going to Son #1's Award thing at GA Tech
4," Hola, betchfaceee. xD Things are going great. What about you? "
0," no,u should help mee  you promise me remember?ill go with u to c9 if i done my homework XD"
0,when did she come in? O_O that's all i wanted to see and i missed it. well boo.
4,I'm going to your concert in Las Vegas  I'm really stoked! &amp; I'm buying your new album as soon as it comes out. You're amazing<3
4,@ coldflame95  well i think you are nice  im straightening my hair xD^^ what kind of video?
0," Henna please stop bringing yourself down, cuz it makes me sad!  its his loss and bewafaa nahi hai! XD"
0,i knw how you feel  when ithought it was broken i couldnt use for 2 years @-) it sucked ass :| xD
4,rofl goin 4 real! bye bye!  Luv Ya Lots Every1!  XD bbl ~AmyHatesLife&amp;AmyWantz2Die~
4,the true measure of love is love with out measure..  ... XD
4," Nah, you're not old! XD Lots of people don't know what &quot;XD&quot; means. But it's good you know &quot;LOL&quot;. "
4," Hey cashier is cool, I love fastfood! Haha. Any discount para yo? XD. And yes, they better release ZG before the summer tour! "
0,i miss you..through all the things we have been through..i still miss you..  i feel like blogging. XP
0,"Chatting with Emma on Facebook xD Facebook is gay, but she can't get a myspace "
4," Luvn my new soft pink, lacey....ooop'ooop<3"
4,yes O_o HAHA  I hope you'll like the intro  and don't you dare leave me again ;) or I'll kick your ass  lmao
4,Its offically May 2nd xD..12:00 AM
4,"*yay* had trouble with my partition table  root is now on hd0,4 O_o grub didn't know... and i had to change my fstab :S"
0,It was just a bad day xD I'm sorry you didn't get to hang out
4," OOC: *is startled by the ping signaling a new tweet!* XD Yay, I'm not alone in the Twitterverse! "
4,Cool. XD What's your sched for tomorrow?
0,Bored  Need talk with someone please  xD
4,"had a good time today (third in javelin, NOT last in 400 XD) and is loving Beautiful by Eminem  Will definitely be number 1."
4," hihi this is random, but im listening to your old ( ? ) song one in a million xD i <3 it!  its really cuute "
4,Im listenin too Star Girl <3  Im so gettin back into them. Yay XD
4,I figured  I'll look into my list of original fics next time I'm on the computer and hook you up lol XD
4,Hey! It is Lewis From TiBB  I am following you XD Having a nice day then?
0,AHAHA!! well i'm sry gurl!  i wish i could give that old man a piece of my mind! XD
0,I miss Blaine so much  got to a lvl 8 last night...wow is hard x_x
4,yeah ice coffee XD actually lots of people dont like coffee
4,im watchin Alladin on Disney XD
4,I'll be there for you XD
0,Virgin music store is done in nyc so sad and depressed  ima cry <Fob is my life<3>
0,no  but that would be fun! We bought a cake mix.. it's so pwetty XD I just put it in the oven!! i mashed bananas ystrday!
4,what ways is there   i love my zack<3
4,Seems that I'm having one of my &quot;kewl-mooded&quot; dayz somehow  Probably. Or I should drink less coffee?.. O_o argh. Need to buy coffee.
4,to all mothers out there... or even soon to be mothers >8D happy mother's day y'all
0,lost my ball to my piercing  boo. i want foood<3
0,HBO doesn't post full episodes  someone wanna record new true blood for me? xD
0,"Yeah I go tomorrow party â¥ Soo many boys and music, and DANCE! AMAZING! Miss you BFFL<3  GLG 4ewaLife<3   www.girlicious.gportal.hu"
4,iowa!  i'll be at my second home tonight. XD I'm feeling so much better. i HATE tonsilitis. =(
4,yes very cool  someone gets a new iPod XD cool man
4," Yeah  i've been on for 2 years, I'm the voice of a sockpuppet but the rest are movie music videos XD I'm Jellojellybeangirl n,n"
4,continuation..I love ur new album! i love all of ur songs! especially YOU CAN!  soo sweet and touching! LOL! XD
0,"wow 17 updates:O gtg in 30 mins mum needs my help  be back on at 7, 6 followers and i just joined thanks! twitter is addictive lol love it"
0,ohya tweet-ers HAPPY ANNIVERSARY TO ME! its quick becom 8mnths ya loveuboyy<3 but..fighting are not fin yet
0,"is at the hospital  QQ why do my knees fail me, I hate my life so much --- my summer is ruined"
0," True- I hated Number One video; hardly showed Tulisa<3 Though to be fair, Tulisa&amp;Phase did nothing in that song "
4," goodmornin  as soon as i saw ur pic, it reminded me how embarresing it was yesterday. with oliver&amp;peter. it was fun tho xD"
0,i miss you so so much way more and awish  its okay me to you know studying xp ilusdfm
0,i did my best  4 of my friends added you -.- but whats with twitter thats mean! germany supports YOU! xD
4,"  i love that show. I would totally go on Time Bandit #deadliestcatch TPG:&quot;Love ocean, crab legs suspense&quot; "
4,..well thats nice  erm why? XD
0,bye mathews!!!!  bahaha i still smell like you:p
4," Hehehe, I've seen that around.  It's quite fun, actually. I really should use it more! xD Thanks! <3"
4,Rain how fun! lmao XD sneaking  in some love  lmao XD Iphones in rain how amusing... (About to tell campfire stories) Xo lol
0,Haha yeah i guess i was just inspired<3 Ughh my stupid computer wont load all the pics.
0,Needs to figure out what to do about moving?! really need some money!  Feel like i could be out on the steet for at least a month:S
0,what happen girly  i love you sexyy mama<3
0,Listening to jesse McCartney Body language...heading to work soon  Baby I love you so much<3
0,QQ: somebody by depeche mode because it sounds so lonely
0," but but...i'm missing the footy show  d/w i get the obsession XD write u a story? lolz, i'm the one with a headache here  -__-"
0,my lip piercings have been killing me lately  I'm not sure whyy. fml</3
0,i'm lonely... anyone wanna talk? Come on ! You know you kant ressist me !! xD
4,ahahahhahah What is wrong with that boy XD Thats great ahha  How are you today?
0,I'm listening to 'Everything We Had' By The academy is... how sad  i was BAWLING when i saw them perform it live! santi<3
0," imy too manda  I wish you could come w. rachael to see me! ill be home mid august though, it shall be glorious<3"
0,grrr... playtube doesn't want to work...  now i'm gonna cry.. xD
0,"i have to go now  mum's making me help her with her cooking thing  wish me luck o_O see u at 7, 2 hours of?.. tell u when i back"
4,"is reading Artemis Fowl, there actually quite an excellent read  Thanks Cooper xD"
0,anyone know any good screen capture programs for XP? Scrnshots desktop app doesn't seem to be working
0,Silent hill is the only game that does this to me  this whole nervous-twitchy-oh-god thing XD
4,"  see this photo, is it nice?  xD"
0,Can I only vote once a day?  So IÂ´ll vote again tomorrow! Kann man &quot;online&quot; steigern? Dann ist Romeo nÃ¤mlich am Onlinsten. xD
4,Is offffff now  Camping tonight with the girls including  +  8D Will be a blast!!!!!!!!!!!!!!!!!!!!!!!
0,well... iahve to work @ 5  lol <3melissa<3
4,Had a nice long day with my b/f and got a surprise visit from a few old friends  Now... off to bed x3
0,- me and julia were twinz that day XD im blurrrry
0,You are??? O shadeeee xD now I'm going to have small chances to win;( oh well
4," I'm in a great mood, but ... I feel a little guilty Q_Q xD"
4,"Laying down w| the mom and steven<3 watching a movie, sleep soon to wake up redicously early for schoool. Then possibly a baseball game! "
